,tweet_raw_text,task_1
6381,Same here he is the reason to watch BB but I can't hate him. Because ladai unhi se karte hain jinki baaton ka humein asar ho and he is not opportunist aisa hota toh woh hamesa vikas ko hi follow karta apna stand nahi leta. Vikas kaisa dost hai dost bolta hai aur bracelet bhi toda,NOT
6382,Arshi khan KO add q nai kia apni hatred mai?,NOT
6383,Ek mahina ho chukka hai bandd hai hum par mutton\nDaawaton me kha rahe hain bhindi\xe2\x80\xa6,NOT
6384,: I want you to kiss me with a ticket to another world inside your mouth.See more of me:,NOT
6385,: Damn See full video and other hot videos only on and h,NOT
6386,Tune apni bhahen ka rape Kar Raha tha to Teri bhahen ka rape karne mein tere dosh bhi hoge,NOT
6387,": I remember when Trump took over America and people were wildin` out like..~ ""OMG!! WE'RE DOOOOMED"" All i kept saying was",NOT
6388,Hahaha Hina fare ki baat tum mat kro Duniya ki Sabse fake tum Ho or ye arshi Badha Hina Hina Kar Rahi hai do din Mai juta khyegi Hina se but Shilpa ji plz ab arshi ko Kabhi accept maaf na Krna we hate her usne bht ghatiya Kiya apke sat h..,HOF
6389,madarchod maar dalo,HOF
6390,Yaar I hate Bigg Boss par Aaj Maine Kapil sir ke liye Bigg Boss Dekha per Kapil sir to Aaye hi nahi,HOF
6391,Bhairava ho tum.... dadal.... randi ka dadali kro jaygda kamayo ge...,HOF
6392,Kawhi is HIM,NOT
6393,You're losing fam,NOT
6394,"Pakistan itna paal poskay, khoon pasina ek karkay inko bhejta hain aur Indian army inhay ek hi jhatkay main halal Kar deta hai,how sad",NOT
6395,Mannn dont start,NOT
6396,Sahi kaha apne sir magar kya kare ye india hai yaha logo ko career banana hai jab india k andar rape murder hote hai tab bhi awaj nahi ati h,NOT
6397,There is no better woman than who always keeps her cunt fully shaved.,HOF
6398,:  अरे 9बच्चों की मैया को इस तरह अनाप सनाप झूठ व मनगढ़ंत अफवाह फैलाने से नौ बच्चों को ही पाप लगेगा।चारा खाक…,HOF
6399,Desh main dinodin badhti rape ki ghatnao par aapka niranatar maun aapki is baat par prashnachinha lagata hai sir.,NOT
6400,Teri bhan Dudh dindi salyaa sanu dede rape karn lyi apni bhan,NOT
6401,": The accused in Rajasthan case was arrested within hrs, still media kept attacking CM Raje\n\nHindu man's body castrated,\xe2\x80\xa6",NOT
6402,Calendar se ganghi hate to problem. But sleepper per Gandhi se koi prob nahi,HOF
6403,Chutiya Ye Bjp Vale Siyasi Fayde Ke Liye Jab Ram Mandir Par Congress Ki Ray Mangte Hai Tab K\xe2\x80\xa6,HOF
6404,Rape kya plastic polythin hai kya boldiya ban to abse rape band kya yaar kon likhta ye sab,NOT
6405,":  भोपाल में हजारों लोगों को जहरीली गैस के हवाले कर दिया गया ,  कई पीढ़ियों को बर्बाद कर दिया गया ,  इस कांड के गुनहगार को सरकारी…",NOT
6406,Agar pure Hindustan m body scanner machine laga diya jaye.. To atank wadi hamle or murder daketi lutpat jaisi wardat shayad hi Ho payege.,NOT
6407,:  सबको लग ही रहा था कि इस चुनाव स्तर कुछ ज्यादा ही नीचे चला गया है तभी सर जी की पार्टी की उम्मीदवार मैदान में आयीं और अब बाकी स…,NOT
6408,ab main modi bhakt hoon hahaah,NOT
6409,": years ago today, released her most acclaimed single, Bad Liar. The Platinum-certified song peaked at on",NOT
6410,"OPPO F11 Rs 17 , 990 की कीमत में मई से सेल के लिए होगा उपलब्ध OPPO F11 में OPPO F11 Pro के मुकाबले कुछ फीचर्स कम दिए गए हैं। यही कारण है कि इस रेग्यूलर मॉडल को मई से Rs की कीमत में सेल के लिए उपलब्ध कराया जाएगा।  from Jagran Hindi News - techno… https : //t.co/z4xA4U99D6 https : //t.co/UpQlk2Sewn",NOT
6411,: No suicidal shit but I think i want a relationship,HOF
6412,Fuck ups will be the death of me,HOF
6413,"I meannnn if a place is that bad, i just wouldnt go. Thats just me though gotta see",NOT
6414,अब कांग्रेसी मत कहना मुझे,NOT
6415,Lolwa hate toh mai bhi nahi karta...lekin ainvey hi,NOT
6416,aap ko yeh mirchi h k ek bhi molana rape m andar kyo nahi gaya,NOT
6417,"Berijgari, bhirastachar, rape, ananyay, chori, aur garibi.",HOF
6418,":  BREAKING NEWS  दिल्ली में सभी कांग्रेस बूथ पर पसरा सन्नाटा  केजरीवाल ने की थी जनता से अपील "" कांग्रेस को वोट दे कर अपना वो…",NOT
6419,"I hate this country so much, wapis Pakistan jana hai. Sakoon se match bhi nahi dekhne de rahe. Zehar.",HOF
6420,Did she die lol ?,NOT
6421,Pehle ashram mai jo rape kar rahe hai baba log larkiyon ka unhe to bacha le,NOT
6422,: Criminalization of begging.. a ritual means of income for Hijra communities.. only limits options for already marginaliz\xe2\x80\xa6,NOT
6423,"Mmmm app kyo kar rahe ho, mere hote hoye mmmmm mai apka lund hand meh leti ho aur kutiya tarah chatna start karti ho",HOF
6424,: Sexual assault rate would go off the roof. Men are absolute animals and sharing such intimate space with them is a madness.,HOF
6425,: My ass is so damn cute...,HOF
6426,"कोई बताएगा फिल्मों में इस्तेमाल होने वाले तकिए (pillow) कहाँ मिलते हैं ? जिससे लड़ते लड़ते hero heroine उसके परखच्चे उड़ा देते है ? एक हमारे घर का तकिया है  ,  आज मम्मी ने फेंकर मारा तो मैं दो मिन्ट के लिए कोमा में चली गयी थी 😂😂😂😆😆😆",NOT
6427,: This is the third case in less than a year in which a former US intelligence officer has pled or been found guilty of conspi,NOT
6428,shweta mamitni izat denay walay rape nhe krty bharvay,NOT
6429,":  माँ तो माँ है ,  इनका दर्जा सर्वोच्च हैं ❤️ https : //t.co/p8GgBVK0Vp",NOT
6430,: Nobody seems sufficiently concerned that the billionaires are planning on leaving the planet with all our wealth and resou,NOT
6431,: You can give me any woman and I\xe2\x80\x99ll make her feel beautiful,NOT
6432,Ha pata he soldiers bhi pahele se shahid ho rahe he rape bhi pahele se ho rahe he tumhe to jakhmari karne ke liye janta ne bithaya he aur esa hi chalta raha to me tumhari party rape hona tay he....jai hind,HOF
6433,ye to galat ho gya kisi ek taraf reho ni to bajrangdal wale tumhare hath se inka murder na kerwa de,NOT
6434,Aaj Pehli baar logo ka aik saath rape hoa. Aur Live bhi dekhya gya.,NOT
6435,SHUTTYUUPPPP this is cute,NOT
6436,sab arnab nahin hain s,NOT
6437,: [HQ\xf0\x9f\x93\xb7]171110\n \xec\x84\xb8\xeb\xb8\x90\xed\x8b\xb4 \xec\x8a\xb9\xea\xb4\x80 \xeb\xb6\x80\xec\x8a\xb9\xea\xb4\x80 junto a \n\nCr:Booble,NOT
6438,"Rape karne wale hamare, sarkar hamari, pulis hamari. Kisko pakde, kisko chhode, hamari marzi!",NOT
6439,Rafel Deal Rafel Deal Rafel Deal... Tum madarchod Congressio ke raj mai fighter deal kyu nahi hue?? Chu\xe2\x80\xa6,HOF
6440,:  ग्रेटर नोएडा में दबंगो ने सड़क पर एक युवती को पीटा अपना वेतन मांगने को लेकर बीच रोड पर युवती की पिटाई दबंगो ने लाठी डं…,HOF
6441,KAUN MADARCHOD KI NAGI RAND KI AULAAD KE JHAAT KA PISSU KA BHENCHOD KA LODA HAI BETICHOD,HOF
6442,I am so eleldllwlrlwkrkks I fucking LOVE THEM,HOF
6443,Haan teri maa ki choot mein kitne rape huey the jo tu hua?,NOT
6444,:  हमने गांव-गांव तक सड़क पहुंचाने का काम किया  दूर-सुदूर को नेशनल हाईवे और रेलवे से जोड़ने का काम किया  हर गरीब परिवार…,NOT
6445,Maderjat sali mere lund ka pani piyegi n moot bhi piyegi nahayegi bhi sali ko apni paltu kutiya ba\xe2\x80\xa6,HOF
6446,"Uncle jaani, apne ""rashtra"" ka terrorism band karwao pehle. Kaafi zyada ho gaya hai aaj kal.",NOT
6447,Tu mujhay Bta agar teray ghar mai ksi ko koi mar day ya tri mai behen ka koi rape kara tu kaa unn logo kay sath party kara ga,HOF
6448,rss walai shadi kyo nahi kartai.shaka mein ja kar mardangi khtam ho jati hai.tumlogo to rape thread bhi mat do woh bhi nahi hoga tumlogo sai,NOT
6449,ममता के चक्कर में आप क्यों अपना संतुलन खो रहे हैं। सुरक्षा बलों की वर्दी में कोई नही आता सिवाय सुरक्षा बल के।,NOT
6450,Tumhare neta to rape par bolte he ladko se galti ho jati he,NOT
6451,":  गर्त का अंत नहीं आया हार देख कहाँ तक गिरेगा ये नालायक़ ,  एक सड़कछाप ने पूरे देश को शर्मिं…",HOF
6452,You cannot run away(Hell nah no man can run away)From me I stay in your head as one big thre- IT'S DEMOLITIONWIPING ALL OUT,NOT
6453,:  मैं मई तक बीजेपी का विरोध देशहित में करुगी अगर किसी को भी मेरी ट्वीट से तकलीफ हो तो मेहरबानी करके तब तक मुझे ब्लॉक कर…,NOT
6454,Apnay Raw Bap ko jab Tak lagam nahi do gay tab taq Pakistan ma terrorism bandh nahi ho sakta....Chand kutay abi be lock up ma Hain kalboshan,NOT
6455,:  सिद्दू उस हिजड़े कि तरह है जो बिना बात के ताली ठोकता रहता है 😅😀😆😉,HOF
6456,: Booble Butt,HOF
6457,: the mischief in his eyes... u just know hes about to do something stupid i190429 who do i see,NOT
6458,hamesha abroad me rahne wale hame sabhyata mat sikhao nafrat ko failne wale singing me kuchh nahi ho raha to politics ki taiyari,HOF
6459,Mishaal khan k killers ko phansi di jaye with in one month,HOF
6460,:  मोदी जी कह रहे हैं कांग्रेस नेता उनकी हत्या कराने के सपने देख रहे हैं. अब ज़्यादा हो रहा है PM जी 🤭,NOT
6461,Agr cong HQ mein rape hua toh pappu k chamche jisse rape hua us bechari ko bhul jayenge aur is point pr sibal ko bhejenge ki proof ko null n void karwane ki koshish karo coz chupkr banaya gya tha...,NOT
6462,Sir me himachal predesh se hu sir agr apne social media me dekha hoga ki himachal k kotkhai me th ki student ki rape k baad nirmum htya,NOT
6463,Hate . Trigger wahi karti hai.. Uske show me bhi chubti thi.. Or yaha bhi.,HOF
6464,Only Islamic Terrorism hai Jo,NOT
6465,देश में चुनाव हो रहे है लेकिन  केवल पश्चिम बंगाल में लड़े जा रहे है।,NOT
6466,Bhai Army to donoun taraf ki hi lagi hoe hai. Hum log aapas main nafrat ko pata nahi kyun parwaan charha rhe hain,HOF
6467,: Bitch was that pac,HOF
6468,I wish he was fucking me like that!,HOF
6469,And And and.Kashmir Main Tumhari Kutti Army jO Kashmiriyo K Sth,NOT
6470,Provinces or Banana to achi baat hay. Magar Pakistani bun Jana to Fakhar ki baat hui na. Baat baat p nafrat. Achi nahi,NOT
6471,गुजरात उन पांच राज्यों में से एक है जिसमें हालिया दलितों पर अत्याचार में बढ़ोतरी दर्ज हुई हैं गुजरात :  बारात में हुई घुड़चढ़ी तो दलितों के साथ किये तरह तरह के अत्याचार! https : //t.co/U1OSpgs03w,HOF
6472,I got one out but the other ones can't be taken out since they're close to my nerves,NOT
6473,Valentine night per Bangalure ma jis tarah aurton se rape kiya gaya pehle usse band karwaen kahan terrorism ki bat karte hen,HOF
6474,Smirti PR fake degree,NOT
6475,Kya yah sach hai in janab pe molesting or rape ke arop lage hai??,NOT
6476,"""tryna fuck?""",HOF
6477,Priyank ki mom ko bhej nai sakte yaar hate dis show biased they r heartless pri ki mom ko bhejte yaar gandagi kyu,HOF
6478,To Bhai muhabbat konsa DSP lagwa deti Ha,NOT
6479,:   इंसान जब सत्संग में आता है तो उसके बुरे कर्म ख़त्म होते चले जाते हैं और नेक व भ…,NOT
6480,Haan bhaaga thaa jaise ki CE ouatimd se darke bhaaga thaa.lekin usme bhi rape tere Naya baap chakki Ka hua thaa.,NOT
6481,: Here are pictures of and I as infants,NOT
6482,"haan tum log tou apni indian females ka rape kar dete hoon, tou kashmir main rape aur killing karna tou joke he hoga tumhare liye",HOF
6483,मोदी है तो सब मुमकिन है,NOT
6484,"Youre doing amazing job, Kindu",NOT
6485,Shaadi ke baad jiska katna hai uska to kat jaata Chutiya hai\n\nKisi ko mil jati SatiSavitri hai kisi ko mil jaati Kutiya hai,HOF
6486,Gaandu ko ab pakistan se aur mullo se pyar ho gaya hai hindu to bahana hai paise se matlab hai,HOF
6487,:  कांग्रेस की हवा चल रही है ज़ोर से 😂😂😂 https : //t.co/gxDFiLYfxJ,NOT
6488,desh ke satth rape ho raha hai,NOT
6489,"sirji hum jaise bekari Kam hoti..aur yeh gunda gardi, murder, Kam hote..us paise se business karte aur naukri ke liye Koi jhanda",NOT
6490,Jab Tumhare sarkar thi tab aatankwadi jab chahe jaha chahe kar serial blast karte the tab toh tum jawab\xe2\x80\xa6,NOT
6491,I really ain\xe2\x80\x99t\xf0\x9f\x98\x82,NOT
6492,wo tou moodi bhi apni maa ka piyar leta hain tou kashmir or gujrat k innocent logo ka khoon maaf hojaega??? toopo ki salami bhai aapko,NOT
6493,"Hahahaha han Bhai Pakistan ke liye ranking kaha matter karega , matter to sirf faltu ki baate karti hai like , terrorism , terrorist etc...",NOT
6494,": Manmohan Singh\xe2\x80\x99s speeches are in archive. You can listen. Though they are about Finance, Economics, Education, Science and not\xe2\x80\xa6",NOT
6495,:  जैसे जवान हुई चूत में उंगली करने में बड़ा मज़ा आया। https : //t.co/klh6vBOGD0,HOF
6496,jo ek dusare ke prati dvesh ki bhawana n phailati dhr sare murder aur rape nahi hota,NOT
6497,Holy fuck,HOF
6498,Shit mbn,HOF
6499,Meri mom SARITA I'll Kal raat bahut chudi dono nelkar kutiya bana Diya maaa ko,HOF
6500,\xe2\x80\xa6,NOT
6501,I totally agree!! Like always went out of her way to help him make it big and he goes and does this rotten shit.,HOF
6502,:  दिग्विजय ने खुद अपना वोट नही डाला और ये बाकियों से उसके लिए वोट डालने की अपील कर रही। https : //t.co/TKoP4fww7J,NOT
6503,"मुफ़लिस जो अगर तन की क़बा बेच रहा है ;  वायज भी तो मिंबर पे दुआ बेच रहा है  ;            दोनो को है दरपेश सवाल अपने शिकम का  ;            एक अपनी खुदी  ,  एक ख़ुदा बेच रहा है  :",NOT
6504,you're adorable,NOT
6505,Haan bilkul jo rape kr k aur logo ko lynch kr k maza lay...aisa maza nai chahiye.,NOT
6506,acha fake dp laga ke modigiri kar rai he i hate modi bhakt ... duniya ke sabse bevkuf log hote he andhbhakt,NOT
6507,: \xe2\x80\xa6,NOT
6508,people followed me // automatically checked by,NOT
6509,Sahee bolay ho kal Pakistani ka rape hoga,NOT
6510,": rinse the fucking peanut butter off the motherfucking knife before you put it in the motherfucking dishwasher, motherf",HOF
6511,Milne kaha aana hoga. Paise nhi hai. Aur emotionly pareshan hun. Ya to aap aajao. Yaha mumbai me shelter ka aur rape victims ke liye do project karo. Nirali korodia animal welfare sambhalegi aur mujhe rape victims ke liye project chahiye.,NOT
6512,: Ye randi burchodi chinal dost ki sanskari biwi hi.mast mal hi sali kya lund chusti hi rand jaise hamre lund ki bhukhi\xe2\x80\xa6,HOF
6513,:  #वेद_मेरा_भेद_है कबीर जी ने समझाया है कि  हे मानव शरीर धारी प्राणी! यह मानव जन्म बहुत युगों पर्यन्त प्राप्त होता है। त…,NOT
6514,Lucky cunt,HOF
6515,"Perhaps most frustrating is the insinuation that s106 is used to shore up council finances. Rather than, you know,",NOT
6516,Bhai Cong govt Mai saal mai -4 bomb blast hotehi the bhul gaya? ke baad Kitne civilian mare bomb blasts Mai?,NOT
6517,Agr watan se har kism ka jurm/terrorism khatm krna hai or taraki dilani hai to watan se sare be-eman lutere siyasatdano ka khatma zaruri hai,NOT
6518,Modi se phoocho....Haryana jal Raha hai...Modi bhaag hate hai.,NOT
6519,": they could easily have said bucky, peggy, im with you BUT THEY CHOSE TO FUCKING PUT I LOVE YOU i love my bisexual ico",HOF
6520,same I hate him too.....kamina abhi zameen se nikla nhi hai puri tarah aur harkate,HOF
6521,"अपनी भाषा खुद को शालीन रखनी है  ,  ग्रुप में बहस करने की जरूरत नहीं है खाली पोस्ट करें और मज़े ले।",NOT
6522,Ye midia bale yogi or modi ke gungate rhate hate hai up mai dalito par ho rha ateyachar nahi dhikhata kya,HOF
6523,": listen,, halsey has just raised the bar so fucking high. I don't think anyone who works with BTS next will ever be able t",HOF
6524,Bro Ungalku Intha Copy paste Dil\xe2\x80\xa6,NOT
6525,Aaj bhi halat jaise ke tese. sho ke phone aaye. Sp traffic ko bhi bataya. Lekin nahi hate wahan. Ab to car bhi khade ho gayi,NOT
6526,:  लो ये दो कौड़ी के आपिये बोल रहे है इनका भाव करोड़ है लेकिन इनका मालिक कांग्रेस के सामने गठबंधन के लिए भीख माँगकर टीवी पर…,HOF
6527,जिस प्रकार से देश में दलितों एवं मुस्लिमों पर अत्याचार हो रहा है इससे साफ पता चलता है कि भाजपा एक दोगली राजनीतिक पार्टियों में अव्वल है ।,HOF
6528,Keep smiling you trump puppet.,HOF
6529,नौजवानों का परवाह आप ने भी नहीं की। दारु के टेखे वाइन शोप बजे बंध हो रहै है। कुछ करो,NOT
6530,"W t fBruh, see a doctor or some shit. Or piss",HOF
6531,omg whos performing I cant tell theyre so skinny I cant see them,NOT
6532,":  साल के शासन में कॉन्ग्रेस बुंदेलखंड में पानी की समस्या को क्यों दूर नहीं कर पाई ,  इसका भी जवाब दे दो…",NOT
6533,": Frnd: bhai paise dena, me baad me deta hu teko!\n\nMe: Chup betichod, har baar yahi bol ke pacha leta he paisa!",HOF
6534,Sali kutia rapists hain Teray mulk mai Bahir na Nikli rape hojaye ga Teray pak Aja safe hojaye gee,NOT
6535,आखिरकार सच मान ही लिया संसद की लोक लेखा समिति(पीएसी)कमेटी ने कि ऑगनबाडी बहिनें बहुत ही कम (नाम मात्र) 4500/-रू•मानदेय पर कार्य कर रही है।और जब चुनाव आते है तो झूठा आश्वासन देकर हर दल इनके साथ छलावा करता है।अब भी न्याय न मिले तो धिक्कार है केंद्र और राज्य सरकार पर https : //t.co/prThdDuNLX,HOF
6536,Khude Gaan Raj (Akaser hate achhe Ekrash ) (Asha),NOT
6537,:  बस्ती में जनसभा को संबोधित कर रहा हूँ ... https : //t.co/AwqXVDu7e8,NOT
6538,: I was fighting for my fucking life man.,HOF
6539,Hammad kutti cheez hai\xf0\x9f\x98\x82\xf0\x9f\x98\x82,HOF
6540,Jyada nhi degree se niche nhi jata i hate it abhi degree hai btao i was temp in minus,HOF
6541,hate ya na hate abdullah india me hoke v pok pakistan ka batate hai aur tere jese kodi ki congi chudail wahi kahegi jo congress karti ayi hai. tujhe v lagta hai halala ki aadat pad gyi hai islie esa bol rhi hai,NOT
6542,:  ऐसा  विवाह पहले नहीं देखा होगा |  https : //t.co/HDjNJPBH1m,NOT
6543,"नहि  , ऐसा कुछ भी नहि होने वाला  , कोई ब्राह्मण क्या कोई बच्चा भी ऐसे क़दम के विरुद्ध नहि ।जो भी है वह बस हवा है ।"" कुछ तो लोग कहेंगे  , लोगों का काम है कहना ""।जिनको कुछ काम नहि बैठे बैठे खाने की लात लगी है वह अपना दर्द बयान करता है लेकिन उनके दर्द को लोग अच्छे से समझते है ।",NOT
6544,Tu log ye q bhul hate ji ki ...tum India se nikle ho,NOT
6545,\xe2\x80\xa6,NOT
6546,Are iski baat ur gadhe ki laat ek jesi h roj palti marti h...iska koi bharosa nhi...i hate her to much roj gand nikalti h shilpa k liye...ise bas hina pasand h,HOF
6547,:  NDTV वालों के लिये खुशखबरी आने वाली है मई की शाम तक अचानक करोड़ों लोग दिन के लिए चैनल सब्सक्राइब कर लेंगे,NOT
6548,Diving cunt,HOF
6549,: So sick!,NOT
6550,Pakistan Hindu ki gaand mei danda dete hain aur hindus apni women ko rape kar ke kush ho jatain hain.,HOF
6551,Bro that south side rotation fucking sucked we got th cause of it,HOF
6552,Jis country mein Cows safe aur humen ka murder free ho jhan chalti buses mein rapes hoty hon woh kya janein aurat ke izzat kesy ke jati hai,NOT
6553,Will u marry me mam according to love jihad but I am not the age of your. So\xf0\x9f\xa4\x97,NOT
6554,Coming close to followers and Im thinking of doing a giveaway,NOT
6555,Die partner suck... well that's one way to go,HOF
6556,: Me behad chudai bessa hun me lund ki ros ki pyasi hun,HOF
6557,: NYC FOUND DOG ALERT: hes still missing and hes still at the th. Somebodys missing him. PLEASE RT.,NOT
6558,jinhe rape me fanshi hui ha unhe fanshi de deni chahiye to samaj me mesage jayega aur female k aganst crim kam hoga.,NOT
6559,: Done repeating myself if you dont act ya part ya getting replaced sorry not sorry,NOT
6560,Daily larki ka rape,NOT
6561,"Ha ha  Rohit ,  Pandya ,  Bumrah etc ye chutiya hai. Bhosadi wallo ab to sudhar jao.",HOF
6562,Jaa Kay apny behan ky izaat bacha koi rape kaar raha Hoga,NOT
6563,abe madarchod bhagode multi starrer ese to daava me b Naseer ka equal r\xe2\x80\xa6,HOF
6564,I guess yahi sahi hai,NOT
6565,Mohabat k saffar mein hamsafar b choot jaate hain...\n\nJinhein ankhein sjaati hain woh sapne toot jaate hain...\n\nMer\xe2\x80\xa6,NOT
6566,jis srk ko pura world pyar karta use koi hate karke kya kar lenga srk world main india ki pride hai i am srk biggest fan,NOT
6567,: ProJared's Earthworm Jim looking ass cheating on a solid /10 with a /10 will never not be fucking hilarious to me ht,HOF
6568,tw india ne terrorism phelaty hue taraqqi ki hy..wah..,NOT
6569,Annaji aapne kejriwalji ko kyu promote kiya? I now hate every person with Anna in name,HOF
6570,:  ....और लोग पूछते हैं की मोदीजी प्रेस कॉन्फरंस क्यू नहीं करते? वो थोडी ना ऐसी scripted होगी?! https : //t.co/LZSGMdEzuD,NOT
6571,Mohammad bhi tha kya hijra,HOF
6572,"Fuck billboard, im aiming for forbes list now - Rihanna",HOF
6573,Ye jis jagaa k hain 'P' waqaii koi muqaabla nahi karsakta...ye jo naa karain wo kam hai..kabhi insaan ka gosht khaatay hain to kabhi rape blah blah blah ...bohot naam roshan kya hai inho ne mulk ka...,HOF
6574,"Jo veerangana nahin raheee uskein liyeh johar karna chhatein ho aur ji veer aurtein rape ho rahee hain, co zinda gain unkey liyeh kuch karro",NOT
6575,they really exiled jon like fuck off,HOF
6576,Sir chalti train m Muslim mahila ka rape ho jata hai aur rape kaun krta hai Desh ka sipahi... Ab kaha gyi aapki tasalli,NOT
6577,बस करो गावस्कर 😆😆 अब वेंगसरकर को भी खेलने दो । गजब हो यार बीबीसी तुम भी टोटल बीसी हो गए हो क्या 😜😜 अब इसमें भी मोदी खोज ही लिए 😁😁 अब और कंहा कंहा और मोदी जी का दोष और हाथ पांव बताओगे बाबा जी लोग 🙄🙄,HOF
6578,Padmavati Ka Dusra Khoon Sunkar Kano Se Khoon Nikalne Waala Aur Deepika Ko Dekhte Hi Vomiting. Koi Itni Ugly Kesi Dikh Sakti Hai Bhai.,NOT
6579,Prove legally owned handguns are the problem first . We all know a ban wont change a damn thing but di,HOF
6580,":  ""उठ रही परिवर्तन की आवाज़ ,  कांग्रेस करेगी नया आगाज़"" आज  रादौर हरियाणा के माननीय पूर्व मुख्यमंत्री श्री भूपेंद्र सिंह…",NOT
6581,"Kyu bahot se Pakistani aur Indian ek dusre nafrat karte Hai ? So much hate on my tl, koi answer do!",HOF
6582,Aur ye log bolte hai Vikas ho rha hai....bc India ke culture ki maa bhen ek kr di hai.\nNamo Namo Namo ane chutiya bano \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f,HOF
6583,": If you are a Public office holder, every second you spend in your office can become a Sadqa e Jariya for you... Only if",NOT
6584,"galiya khane wale kaam mat kiya karo, hate media line bloody hell",HOF
6585,"Aur suna phuddu, ho gea na rape tere India ka? Baatain chodnay wali machine. Baap Pakistan hi hai tm logun ka.",NOT
6586,"Mard suwaro jaisa yea kutia jaisa bachhe paida nehin karya.. tumsab aur suwar mein koi fark nehin , aj pura dunia hate karta hain, aj rahul jaisa ek mulla patost bhi janeu lekar nikal pada hain, sudhar ja nehin to Shambhulala ajyega.",HOF
6587,":  अमेरिकी राजदूत से कहने लगे कि भारत के लिए चिंता का विषय ‘हिन्दू आतंक’ है ,  न कि ‘जेहादी आंतक’ सिंह का दावा है कि हिन्दू आतंक…",NOT
6588,but inko Aise naam rakh kar controversy create kark film ki free publicity karwana tha.,NOT
6589,...mona ko.ghar se nikaalo wo bahut boring hai kuch karti nhi bs jb dekho camera ke aage roti rahti hai i hate u,NOT
6590,Aj kal yogi aor sadhu rape kr rahe hai na osi se dahshat hogi,HOF
6591,"नहीं मानता Mother's Day मैं आज के इस दिन को ,  कोई बता दे एक भी वो दिन जब माँ तेरा दिन ना हो। तुझसे ही तो दिन देखी है तुझसे ही तो रातें ,  तेरे बिना तो जग में ना आता फिर कहाँ सीखता ये बातें।। हर दिन तेरा हर रात है तेरी तुझसे ही तो मैं हूँ  ,  अब क्या बोलू इसके आगे किसको क्या समझाऊँ ।।",NOT
6592,"kamai aamir ne bhi diya ehsaan h,unka tabhi ab hate nhi karti main dono ki movie dekhti hu",NOT
6593,"Bubble Shooter HD, the brand new HTML5 version of Booble Shooter! This Bubble Shooter game is very intuitive and ea\xe2\x80\xa6",NOT
6594,:  #टाइम_मैगजीन के           विरोध में भक्त इतने भड़के हुए हैं कि कोई अगर टाइम भी पूछता है !           तो उसे भी गालियाँ देने लग…,NOT
6595,": Secular IE reports Rajasthan killing seems love triangle, not love jihad. Gauri Lankesh murder seems heading towards Supar\xe2\x80\xa6",NOT
6596,pakistan is hub of terrorism,NOT
6597,तू किसी काम की नहीं है दूसरे देश में जाकर बोझ बनने से बढ़िया है किसी गंदे नाले में डूब मर।,HOF
6598,"I'm amazed at how, with that face, forget about intellect,from where does he gets this confidenc\xe2\x80\xa6",NOT
6599,"Rap likha hai usne, rape nahi.",NOT
6600,ममता के बंगाल मे जब इतनी मार पीट चुनाव  के दौरान होती है तो वहाँ राष्ट्रपति शासन लगा कर चुनाव कराना चाहिए।लोगों को मार कर लोकतंत्र ला रही है ममता।चुनाव के समय राष्ट्रपति का ही शासन पूरे देश में होना चाहिए ।,HOF
6601,Bt ye crime bate tum log nahi karo to acha hai bc sal ki bache bachio ko delhi wale rape karke mar dete ho aur bach vi jate hai ..kyu??,HOF
6602,":  जवाहर यादव ,  अगर हिम्मत है तो पूरा वीडियो डालो फिर तुम्हारे झूठ सामने आएंगे। दीपेंदर ने साफ कहा ,  कि भाजपा और…",NOT
6603,\xf0\x9f\x98\x93 where is humanity?,NOT
6604,":  धोबी का कुत्ता ना घर का ना घाट का ,    मोमता दीदी ने भी    को दलाल की उपाधि दे दी https : //t.…",NOT
6605,I wish beta baap s jeet jaye..is s jyada khushi pita ko kbhi ni milti.. hope pak play well .. I hate one sided match,NOT
6606,Teri gaand me explosives dalakr blast kar le madrchod. Fake news jhantu ka reporter aur tu uski jhaant chaat raha hai,HOF
6607,":  इससे बड़ा दुर्भाग्यपूर्ण क्या होगा कि सिद्धू खुद एक ""सिख"" हो कर सिक्खों"" के हत्यारों का साथ दे रहा है। जो अपनी कौम तक…",NOT
6608,"वोट जरूर दें...✌ चाहे बीजेपी को ,  चाहे कमल को ,  चाहे मोदीजी को... पर मतदान जरूर करें..!!",NOT
6609,"चुनाव प्रचार में सनी देओल हेंडपंप लेकर प्रचार कर रहा है ,  ओर कुछ भाजपा मूर्ख कह रहै है ,  कि यह वही हेंडपंप है जो पाकिस्तान में उखाड़ा था और अंधभक्त इस की बात मान भी रहे हैं ,  बस में जानकारी के लिए बता दूं कि फिल्म गदर में जो हेंडपंप लखनऊ में उखाड़ा गया था ,  पाकिस्तान में नहीं!",NOT
6610,:  उधर पप्पू हैलीकॉप्टर ठीक करता है और इधर महान वैज्ञानिक बादलों में रडार काम नही करता की जानकारी देते हुए 😃😃  #Modi_Fail…,HOF
6611,Sale sareki sare porkistan hai.anti nationals and anti hindus,HOF
6612,"Hum indian kahte hai aatankwadi se humhe bachao, now here terrorist are saying that save us from ISRAEL",NOT
