,tweet_raw_text,task_1
989,":  जब भगत सिंह जेल में थे ,  तब कोई कांग्रेसी मिलने नहीं जाता था। मोदी जी उस टाइम खाना लेके जाया करते थे अंग्रेजों के रडार…",NOT
990,"Salil Chaturvedi commented :  '""जब मैंने वहां जाकर आतंकवादियों को मारा""ये जूमलेबाज़ चौकीदार गया था पाकिस्त...' https : //t.co/Y8h3pnVuRf",HOF
991,":  बहन आपको क्या लगता है ,  ये बच्चे अपने आप नारेबाजी कर रहे है। अनजान ना बनो मैडम ,  ,   बच्चो से बुलवाया गया…",NOT
992,:  तौबा तौबा घुंघरू सेठ  तुमने तो इन पाँच सालो में जूठी बच्चो की कसमे खायी  हजार की दारू की बोटल गटक गये…,HOF
993,:  इतना मजा तो बचपन में कभी कुत्ते छेडने में नहीं आता था..!!  जितना मजा अब मोदी भक्तो को छेडने में आता है..!! 😜😜😆😆😂😂 #BJP…,HOF
994,":  सब अपने अपने सेनाविभाग में रह कर सजग करिये रक्षा भीष्म की ,  सब प्रवेशपथों पर अलग। हर्षित उसे करते हुए ,  प्रतापी भीष्म ने तत्काल , …",NOT
995,बचपन से सुनते आया हु के भारत सोने की चिड़िया का देश है.  सोने की चिड़िया तो देखा नहीं पर सोने की खानदान देख लिया.  जो सोते सोते भी पैसा हर रोज़ दोगुना हो जाता है.  वाह रे गाँधी परिवार.,NOT
996,":  बचपन में मैं आम के खेत में आम चोरी करके बादल के पीछे छुप जाता था ,  माली का राडार मुझे पकड़ नहीं पाता था।   #EntireCloudS…",NOT
997,:  भाजपा भी गजब पार्टी है :  ◆ आतंकी इनकी साध्वी है ◆ आसाराम इनका संत है ◆ रामरहीम इनका गुरु है ◆ कुलदीप सेंगर इन…,HOF
998,Me khoobsurati me kisi se pichey nhi hun Mery sath masail sirf zuban k hain,NOT
999,:  सौगंध मुझे इस मिट्टी की मैं देश नहीं झुकने दूंगा।  संयुक्त राष्ट्र द्वारा मसूद अजहर को ग्लोबल आतंकवादी घोषित किया जाना…,NOT
1000,:  मुझे मौत से इतना डर नहीं लगता जितना मां बाप के बिना इस दुनिया में जीने से लगता है... अल्लाह पाक सबके वालेदीन को सलामत र…,NOT
1001,:  जनता साफ दिखा रही कि उसने तय कर लिया है बाबा की कोई सभाएं नही दिखाई दे रही है।  बार बार बॉटने और जनता के अंद…,NOT
1002,:  मैं पूरे मुस्लिम आवाम को संदेश देना चाहता हु और ये कहना चाहता हु की मुझे Global terrorist घोषित करने के पी…,HOF
1003,:  हर हर महादेव https : //t.co/6aE9OScn0l,NOT
1004,:  अगर देश वेस्ट दिल्ली की रहने वाली गौरवी यादव की बात समझ ले तो देश विकसित होगा । उनका कहना सही है पीएम फेस को देख कर वोट नही…,NOT
1005,:  St Ram Rahim Ji इंसा किसानों को खेतों में बचे चारे को न जलाने के लिए प्रेरित करते हैं कयूकि इससे…,NOT
1006,समझ गए .😊,NOT
1007,:  #चार_उंगली_से_वोट_डालने_वाला #संसार_का_एकमात्र_प्राणी और कुछ चमचों को लगता है ये आदमी देश चलाएगा.. 🙄🙄…,HOF
1008,तुमसे बढ़कर कुछ नहीं #माँ  https : //t.co/vft3S4g7jD,NOT
1009,देश में चुनाव हो रहे है लेकिन  केवल पश्चिम बंगाल में लड़े जा रहे है।,NOT
1010,":  ऋग्वेद मं.10सुं.90 मंत्र1में विराट रूप काल (ब्रह्म)जिसके हजारों सिर , हाथ ,  पैर , आँख , कान है।वह पृथ्वी वाले ब्रह्मांडो को…",NOT
1011,केजरी सरजी ने भले टिकट ही बेचे लेकिन करोड़ से एक ढेला कम नहीं किया. उसूलों का पक्के इंसान हैं,NOT
1012,":  बहुत शर्म और दुःख का विषय है ये । एक  चरित्रवान कट्टर राष्ट्रवादी स्कॉलर जिसकी देश के घर - घर में चर्चा होती है  ,  उसके…",NOT
1013,":  इन महामिलावटी लोगों द्वारा की जा रही साजिशों के बीच बीते वर्ष से देश के हर वर्ग ,  हर क्षेत्र के विकास के लिए हमने जी जान से…",NOT
1014,:  कांग्रेस की हवा चल रही है ज़ोर से 😂😂😂 https : //t.co/gxDFiLYfxJ,NOT
1015,फिर सबका ब्याह हो गया 😝😝,NOT
1016,:  चार चार उंगलियो से vote डालने वाला एक मात्र आदमी🤣🤣🤣 https : //t.co/gmh0dpw6t5,NOT
1017,:  एसिडिटी मिटानी हो तो वज्रासन में बेठे और श्वास  बाहर निकाल और पेट को अंदर बाहर किया इससे एसिडिटी मिट जायेगी।#…,NOT
1018,":  नाक है ही कहा ,  जो रागड़े गा यह तो बस दिखावा है नाक तो वही इटली मे रेह गई",HOF
1019,सोशल मीडिया बड़ा आसान हो गया है कुछ भी बोल दो लाख में से तो ऐसे मिल ही जाएंगे जो बड़ी आसानी से यकीन भी कर लेंगे और उसके लिए बहस भी करेंगे लोगो से,NOT
1020,उसका अपना अहंकार,NOT
1021,:  :  विराट कोहली ने सुबह-सुबह ही लाइन में लग कर किया मतदान  पर ट्वीट कर दें अपनी राय  #A…,NOT
1022,"अरे मूर्ख ,  जब वो गरीब माँ का बेटा 23 , 000 ड्रेस पहनकर रैलियां कर रहा था तब वो 125करोड़ भारतीयों का प्रधान मंत्री था कोई लुक्खा चिन्दी चोर पार्टी का मुखया नहीं था।  दुनियाँ के सबसे बडे लोकतन्त्र हिंदुस्तान का बादशाह था किसी एरे गैरे नाथू खौरे पार्टी का नेता नही",HOF
1023,:  चुनाव जीतने के लिए ख़ैरात बाँटने के वादे करना आसान है मगर पूरा करने में दम निकल जाता है। छत्तीसगढ़ सरकार करोड़ ₹…,NOT
1024,":  याद रखना बिना कर्म के मुक्त नहीं हो सकते हो। पहले कर्म तुमने सकाम किया ,  फल की प्राप्ति के लिए किया। अब केवल कर्म करने…",NOT
1025,":  मुझे हराने वाला कोई पैदा नही हुआ ,  भगवान् के विधान को बदलने की ताकत है मुझमें - #निहुरवा ये सुनते ही मोदी ने #निरहुआ को जीत…",NOT
1026,आपको मोदी से डर लगता है सो 24*7 की नाम की माला जपते ही रहते है। Delhi की विकास कम और ख़ुद के विकास के लिए मोदी को गालियाँ देते ही रहते है।,NOT
1027,लग गयी लंका,NOT
1028,स्वर आंटी को तो बहुत मजा आता होगा अगल बगल में सारे मर्द ही पड़े हैं,HOF
1029,":  हिंदू मंदिर में जाने पर इसको धर्मनिरपेक्षता का दौरा पड़ जाता है ,  मस्जिद जाने की औकात ही नहीं है , मस्जिद तो इस्लामी होती…",HOF
1030,:  नीच गंवार भक्तों की खुशी बता रही है फर्जी चौकीदार केवल चोर ही नही बल्कि कायर और डरपोक भी है  जो एक सेना के जवान से मुकाबला…,HOF
1031,"Radar ,  clouds ,  बादल ,  Modi - ऐसे रोमांटिक मौसम में एक गाना याद आ रहा है ,  आप भी सुनिये- https : //t.co/v1HPGNcLx1",NOT
1032,Karma of rajeev gandi https : //t.co/73VqzhxQep,HOF
1033,:  गर्मीयो में चुनाव एसे जी नहि होते उसका कारण आज पता लगा मुझे https : //t.co/sn6sgtjFlY,NOT
1034,":  साल में एक दिन मनाने से मां का कर्ज पूरा नही होता।  मां को तारीखों से नहीं ,  ,  , दिल से इज्ज़त और सम्मान दो। यह…",NOT
1035,":  यहां राजस्थान में कांग्रेस की सरकार बनी। अब यहां पर किस तरह के सवाल उठ रहे हैं... दिन हो गए ,  दिन हो गए ,  कर्जमाफी…",NOT
1036,"यार एक तरफ तुम कन्हैया के साथ हो और एक तरफ गढ़ चिरौली पर दुख व्यक्त कर रही , कौन सी आइडियोलॉजी है  , कहा से लाती हो दोगलापन",HOF
1037,":  सुनो bsdk ,   जीवन क्या है?जीवन एक चू*यापा है। इस जीवन से लड़ना नहीं , इसके मज़े लेना सीखो।इसको दिखाओ की bsdk असली चू*या हम लोग…",HOF
1038,"आंखें बंद करने के बाद मेरे मानस पटल पर कुछ धुंधली धुंधली तस्वीर सामने आती है जैसे लगता है मैं भाग रही हूं पीछे मां दौड़ रही है और पकड़ भी लेती है और बाल में तेल लगाती है दो चोटी करती है ताकि मेरे बाल बिखरे ना। ""मेरे मन"" मे आज यही चल रही है।और कुछ नहीं। यादें हैं आ ही जाती है।🙏🙏",NOT
1039,नौजवानों का परवाह आप ने भी नहीं की। दारु के टेखे वाइन शोप बजे बंध हो रहै है। कुछ करो,NOT
1040,:  अल्लाह हू अकबर का अर्थ बड़ा अल्लाह है तो छोटा अल्लाह भी अवश्य होगा दोनों में अंतर क्या है जानने के लि…,NOT
1041,:  भाजपा ने बनाया वर्ल्ड रिकॉर्ड कोसों पीछे छूटी कांग्रेस। ट्विटर पर मिलियन फाॅलोअर्स के साथ बीजेपी विश्व की सबसे बड़ी पा…,NOT
1042,":  आतिशी का हर झूठ बेनक़ाब   - किसी अखबार में कोई पर्चा नहीं आया - हर बात झूठ निकली ,  रोना भी नकली - गौतम गंभीर के ख़िलाफ़…",HOF
1043,:  लोग तो कुछ भी कहेंगे लोगोंका काम है कहना इन बेकार की बातों को नजर अंदाज कर देना चाहिए और अपने लक्ष्य की…,NOT
1044,":  ""उंगली माल डांकू"" और इस ""उंगली मार ढांकन"" में क्या फर्क है ? https : //t.co/64RDfSyTt6",NOT
1045,:  सिर्फ़ दिखाई ना देना किसी का छूट जाना नहीं होता है शायद !!,NOT
1046,":  कांग्रेस के एक बयान बहादुर ,  मुंहफट ने कहा कि मोदी को ऐसा छक्का मारो कि सीमा पार मरे।  कांग्रेस वालों को आपके मोदी से इतनी नफ…",HOF
1047,":  वह शक़्स जो हर बिहारी की जान है पर जिनसे हर विरोधी हैरान ,  परेशान ,  हलकान है ऐसे जननेता तेजस्वी यादव जी का कल ,  का…",NOT
1048,:  सो जाते हैं फ़ुटपाथ पे अख़बार बिछा कर  मज़दूर कभी नींद की गोली नहीं खाते https : //t.co/9hTMdmx3a3,NOT
1049,आपके कार्यकर्ताओं पर गुंडैती का आरोप लगता है और उनको लेकर लोगों में एक डर का माहौल रहता है ऐसा क्यों? दूसरा आपकी सरकार में एक जाति को लेकर तुष्टिकरण का दोष क्यों लगता है? तीसरा आपके कार्यकर्ता सड़कों साथ लेने की अपेक्षा नाकारात्मक राजनीति क्यों करते हैं?,NOT
1050,:  गलियाँ*,NOT
1051,भावनांओ के साथ खिलवाड अच्छा नही है मौलाना। असली नाम पता हो तो बताओ।,NOT
1052,:  मैनें उसको दिल दे दिया.....जरूरत उसको दिमाग की थी...।।😑,HOF
1053,:  हिंदू साधु संतों को बदनाम करने की पुरजोर साजिश चल रही है क्योंकि भारत में कई करोड़ जनता हिं…,HOF
1054,Ni manijaa,NOT
1055,सुप्रभात हर हर महादेव जय श्री राम 🙏🙏,NOT
1056,":  अब तो चीन को भी मालूम पड़ गया कि #आएगा_तो_मोदी_ही ,  इसीलिए ना चाहते हुए भी को ग्लोबल आतंकी घोषित करने पर रा…",NOT
1057,"मुझे कुछ मिले न मिले , गम नहीं ,   मोदी जी के हाथों में देश की बागडोर किसी खजाने से कम नही ,  https : //t.co/dT18ZKjhcy",NOT
1058,:  गौ माता की हत्या करने वाले  रिजील मक्कूट्टी को  क्यों प्रोत्साहित कर रहे है राहुल गाँधी और प्रियंका वाड्रा ??? https : //…,NOT
1059,ऐसा राहुल की इमेज लोटा लेकर पटरी पर बैठने वालों ने बनायी थी लेकिन मोदीजी शौचालय बनाने से क्रिश्नन सारिका को तकलीफ़ हो गयी अब लोटा  लेकर कहाँ जाना,HOF
1060,मदरसे में मौलवी ने मासूम बच्चे को बनाया हवस का शिकार।  इतनी भी क्या चुल होती है इनको https : //t.co/3MZL2SX6RK,HOF
1061,:  IMF :  - मिस्टर इमरान खान क्या गारंटी है कि आपको दिये गये फंड का उपयोग आप आतंकवाद को बढाने में नही लगाएंगे?   इमरान :  - स…,NOT
1062,सिद्धू ने  अल्लाह हु अकबर अल्लाह बोला इस लिए मारी चप्पल. सलाम उस सिख लेडी को जिसने गद्दार सिद्धू को उसकी औकात बताई,HOF
1063,:  उत्तर पूर्वी दिल्ली.. आज अपना हर वोट आपके अपने ⁦@dilipkpandey⁩ को दें! इस बार बड़ा आदमी नहीं अपना आदमी चुनें! Good luck Di…,NOT
1064,":  अब अच्छा लग रहा है ,  प्लीज़ अब रुकना मत और जोर से मुझे चूत में खुजली हो रही है।     https : //t.co/7ncQQvbMhZ https : //t.co/…",NOT
1065,:  सैम पिट्रोडा को डाँटने से काम नहीं चलेगा। कांग्रेस नेताओं को अपनी सोच बदलनी होगी। फिर चाहे नरसंहार हो या गुजरात!…,NOT
1066,इस्लाम एक रोज बना कर फरोमिटी निभाने नही बल्कि हर दिन  Mothers के नाम करने कहता है,NOT
1067,:  खुद की लिखी हुई शायरी डालूँ या कॉपी पेस्ट करूँ या पॉलिटिकल ट्वीट स्टार्ट करूँ,NOT
1068,":  ये मेरा मतदान अभिकर्ता फॉर्म है ,  आज में सुबह बजे घर से निकल गया था ,  इस तरह लोगो को अपनी गाड़ी से बूथ लेजाकर वोट कराया…",NOT
1069,:  एक-एक घुसपैठिये को मोदी सरकार चुन-चुनकर बाहर निकालने का काम करेगी :  श्री   लाइव देखें https : //t…,NOT
1070,:  ये मजबूत सरकार है तभी भ्रष्टाचार पर कड़ा प्रहार हो पाया है।  हर प्रकार के कानून बनाकर हमने भ्रष्टाचारियों का जीना मुश्…,NOT
1071,:  कुछ चमचें Twitter पर तमंचे और      बंदूक लिए फोटो डालते हैं              🙄🙄🙄 ये वहीं चमचें हैं जो पूछते हैं चच्चा  ये 🐕…,HOF
1072,Sant Shri Asaram Bapu Ji बताते हैं गर्मियों में अपने स्वास्थ्य की रक्षा करने हेतु क्या करें -यदि गर्मियों में सिर में दर्द बना रहता है तो मुल्तानी मिट्टी से स्नान करें फायदा होगा,NOT
1073,":  झलकता हैं #प्यार #आँखों से ,   और #वो कहती हैं #इश्क़ नहीं है ,   #दिन शुरू होता हैं #बातों से ,   और #वो कहती हैं #इश्क़ नहीं है , …",NOT
1074,:  एक महिला ने दावा किया है कि की छवि खराब करने के लिए कैंपेन चलाने को कहा गया था. कौन है ये महिला? क्या है पूरा मा…,HOF
1075,:  अगर मेरा नामांकन रद न होता तो मोदी को मे कड़ी टक्कर देकर मे जीत दर्ज करता ओर मोदी को हराता देखिये फाईनल पोल ।@dilipmandal…,NOT
1076,"चुनाव प्रचार में सनी देओल हेंडपंप लेकर प्रचार कर रहा है ,  ओर कुछ भाजपा मूर्ख कह रहै है ,  कि यह वही हेंडपंप है जो पाकिस्तान में उखाड़ा था और अंधभक्त इस की बात मान भी रहे हैं ,  बस में जानकारी के लिए बता दूं कि फिल्म गदर में जो हेंडपंप लखनऊ में उखाड़ा गया था ,  पाकिस्तान में नहीं!",NOT
1077,:  शहीदों के नाम पर वोट माँगकर उनकी शहादत को अपमानित करने वाले प्रधानमंत्री ने कल अपनी बेलगाम सनक में एक नेक और पाक इंसान…,HOF
1078,:  चुनाव आयोग का नाम सुना है ? उसका एक नियम है वोटिंग से घंटे पहले पोलिंग बूथ के पास किसी पार्टी का पोस्टर नहीं लगा होना…,NOT
1079,Sheeda TATTI hai hai,HOF
1080,:  अरे वे बेशर्मो के टोली तेरा सृजन चोर बालिका गृह बलात्कारी सब के हाल पूछ बिहार वाशियों ने क्या हश्र किया है तो जो अपना हॉस्…,HOF
1081,:  इनको अगर जरा भी मौका मिला तो ये देश की रक्षा -सुरक्षा को खतरे में डाल देंगे और देश सुरक्षित नहीं होगा तो विकसित नहीं होगा : …,NOT
1082,फरीदाबाद से परसेंट वोट bjp को पड़े है..,NOT
1083,":  Dear Delhi BJP Voters ,  मै जानता हूं कि तुम्हारे पास ""बादलों के कारण राडार से बचाने वाले"" वैज्ञानिक नेता के अलावा कोई विक…",NOT
1084,:  पापा बादल वाली एक और कहानी सुनाओ ना....!! https : //t.co/bizTAGH8kG,NOT
1085,":  भोपाल में हजारों लोगों को जहरीली गैस के हवाले कर दिया गया ,  कई पीढ़ियों को बर्बाद कर दिया गया ,  इस कांड के गुनहगार को सरकारी…",NOT
1086,:  दिग्विजय सिंह ने वोट माँगने के लालच में आज अपना वोट नहीं डाला।  ये है इनकी राष्ट्रभक्ति,HOF
1087,":  जब ब्रह्मा ,  विष्णु और महेश ही मोक्ष की प्राप्ति नही कर सकते है। तो उनकी पूजा करने वाले लोगों का मोक्ष…",NOT
1088,"प्रजातंत्र की परिभाषा , मूर्खो का साशन , तो देखा बुद्धिजीबी लोग वोट करने जाते ही नही?जितने बिना पढ़े बेकार लोग दारू पैसा लेकर वोट देते है , बहुत कम लोग अबके कुछ सुधार हुआ , अभी भी दिल्ली की हालत देखो कोई दक्षिणी दिल्ली वाले वोट डालने गये ही नही , कौन इस गर्मी में AC chorh जाए लाइन लगाने👍",NOT
1089,":  घर पे आइ है ये सब autny इन्को मस्ती चदि है  ,  ,  ,  ,   ,  ,  दिन  से नहि चुदी है लोग है कोइ जो इन सरि aunty को चोदे ,  ,  ,  ,  ,  https…",HOF
1090,:  सुबह सुबह भोजन में इतनी व्यस्त हैं कि मैंने गलती से पौधा उखाड़ दिया तो पौधा छोड़ा ही नहीं। फिर मैंने इनको उठाकर दीवार…,NOT
1091,:  मेरी पोस्ट पूर्णतया आयुर्वेदिक और प्राचीन जड़ी बूटियों से निर्मित है । इनको लाइक करने से आपके स्वास्थ्य पर कोई दुष्प्र…,NOT
1092,":  चीन ने अपना विटो पावर खत्म किया , मसूद अजहर आंतरराष्ट्रीय आतंकवादी घोषित हुआ  #मोदी_हे_तो_मुमकिन_है https : //t.co/XYZAC7…",NOT
1093,:  सबको लग ही रहा था कि इस चुनाव स्तर कुछ ज्यादा ही नीचे चला गया है तभी सर जी की पार्टी की उम्मीदवार मैदान में आयीं और अब बाकी स…,NOT
1094,:   दुनिया के लिए रोनेवाले को दुनिया मिल जाये यह जरूरी नहीं है किन्तु भग…,NOT
1095,":  बेटी :  मैं पहलवान से शादी नहीं करूँगी. मुझे डर लगता है.   मॉं :  मत डर बेटी ,    टी.वी. चाहे 21″ का हो या 72″ का ….. रिमोट 6″…",HOF
1096,:  कांग्रेस इतनी घटिया पार्टी है कि उसके नेताओं का खुद मन नही होता वोट देने का। https : //t.co/nnfgIrYhuY,HOF
1097,"नहीं मानता Mother's Day मैं आज के इस दिन को ,  कोई बता दे एक भी वो दिन जब माँ तेरा दिन ना हो। तुझसे ही तो दिन देखी है तुझसे ही तो रातें ,  तेरे बिना तो जग में ना आता फिर कहाँ सीखता ये बातें।। हर दिन तेरा हर रात है तेरी तुझसे ही तो मैं हूँ  ,  अब क्या बोलू इसके आगे किसको क्या समझाऊँ ।।",NOT
1098,जाने क्यूँ ये दिल खींचा जाता है उसकी तरफ . . . . . क्या उसने भी मुझे पाने की दुआ मांगी है ❤❤❤❤❤  #दीपु,NOT
1099,:  आज मैंने पर मुहर लगाकर इस आरक्षित लोकतंत्रीय व्यवस्था के खिलाफ अपने सवर्ण धर्म का पालन किया । जय हिन्द,NOT
1100,",  , जीवन मे बहुत कुछ देखा है  , बस    अब यही  , देखना बाकि था । ऐसा लगता है बारात   भैया के गांव से था 😀😁😂😉😋 https : //t.co/9YjptXBdLH",NOT
1101,:  इसमें साजिश क्या है?? ABP वालों के पास इसका detail नहीं  है क्या? या trp  prog करना है...RB…,NOT
1102,चमचे आजकल पप्पू मूत्र पीना बंद कर दिए है क्योंकि आजकल पप्पू मूत्र के ट्वीट नहीं आ रही है मैंने सोचा चलो पूछ लेता हू 😂😂😂😂😂😂😂😂😂😂,HOF
1103,:  गांव के सरपंच व उच्च कोटि के दलालों की  खरीदारी के बावजूद आम जनता  टिकी हुई है #कांग्रेस के साथ अपने हरियाणे मे  बंपर…,NOT
1104,ये साला हो क्या रहा है पूरा परिवार ही साल पागल ह https : //t.co/EwmbaKsC9M,HOF
1105,Khaki chaddi,HOF
1106,Chacha gadiyali aasu mat bahao,NOT
1107,:  हमने गांव-गांव तक सड़क पहुंचाने का काम किया  दूर-सुदूर को नेशनल हाईवे और रेलवे से जोड़ने का काम किया  हर गरीब परिवार…,NOT
1108,":  वो भाजपाई बादल दिखा क्या जो रडार से बचा लेता है!  मई के बाद मोदीजी को रोजगार की चिंता नहीं होगी ,  अप…",HOF
1109,वाह रे कैसे कर लेते है ये लोग वेहशी पना,HOF
1110,"गढ़चिरौली के शहीदों की शहादत पर आपका खून क्यों नही खोल रहा!!!  आपकी आतंकवाद के प्रति लड़ाई फ़र्ज़ी है कोई DP ब्लैक नही ,  कोई मोमबत्ती गैंग नही सड़कों पर कोई नारेबाजी जुलूस नही क्यों????  आखिर क्यों????  कुछ मिस है ,  फील नही आ रहा ,    क्या मिसिंग है वो????????",HOF
1111,:  एक बाबरी टूटी थी मुसलमान आज तक भाजपा को वोट नहीं देता।  लाखों मंदिर कांग्रेस ने तुड़वाए फिर भी हिंदू समझते नहीं।।,HOF
1112,":  आंख हैं भरी भरी और तुम मुस्कुराने की बात करते हो ,  वोट तो डूब गई इनकी भी ,  वीडियो में भड़ास निकाल सकते हो। https : //t.co/w19189…",NOT
1113,:  लड़ो आतिशी कि आज दुश्मन पीठ पर कर रहा वार है। लड़ो आतिशी कि हारा हुआ हताशा में कर रहा दुष्प्रचार है।  जीतो आतिशी कि तुम…,NOT
1114,मोदी जी  की असली चेहरा https : //t.co/8W7hXI4Rn9,NOT
1115,मोदी जी के आने के बाद में पप्पू पागलों की तरह के कुत्ते बनकर रोड पर घूमेगा इस बार  फिर मोदी सरकार,HOF
1116,बच्चा बच्चा bjp के साथ । इस चुनाव भी कांग्रेस का कटेगा हाथ ।। https : //t.co/E9uO5C45kl,NOT
1117,:  अच्छा हुआ कांग्रेस ने साल में  हर गाँव में स्कुल बनाये  नही तो मतदान करने मोदी जी के  बनाये शौचालय में जाना पड़ता😂😂,HOF
1118,Bro sem situation bahut mushkil horahi hai,NOT
1119,"लो ,  यह अब जाग गये!",NOT
1120,:  सनी देओल को धक्के मार कर किया गया गुरुद्वारा साहिब से बाहर कहा bjp के दलाल को अन्दर जाना वर्जित है https : //t.co/ovtuWaN…,HOF
1121,खामौश़ी पे मत जाऔ यारों   राख के नीचे आग दबी होती  खामौश़ी संमदर की भी गे़हरी  तुफाँ आने से पहले ही होती  खामौश़ आशिक भी सैलाब  ग़मोंका सिनेमे दफ़्न किए होते  खामौश़ पत्थर भी संनतराजकी  चौटे मुतँ बननसे पहले खाए होते  खामौश़ हीना भी रंग देनेसे पहले  पत्थर ही पे पीसी जा चुकी होती ।,NOT
1122,:  .@narendramodi जी को सिपाही तेज बहादुर से इतना डर क्यूँ लगता है?  अगर इस तरह रोज़ लोकतंत्र की हत्या होती रही और हम लोग चुप बै…,NOT
1123,:  अगर हिन्दू रीती रिवाज़ को नहीँ मानते हो तो ये जूठा स्वांग रचने की क्या जरूरत है श्रीमती जी?🤷 🤦 https : //t.co/rkPZgHflRs,NOT
1124,:  आपके और देश के विश्वास ने महामिलावट करने वालों की नींद उड़ा दी है। अब जनता ने इनके सारे सपनों को चूर-चूर कर दिया है | - प्रधान…,NOT
1125,":  मुझे हराने वाला कोई पैदा नहीं हुआ ,  मैं ईश्वर के लिखे लेख को भी मिटा सकता हूँ  :  निरहुआ  भगवान को चुनौती भाजपाई ही दे सकते…",NOT
1126,":  अब समझ में आया दाल खराब यादव ने जो ड्रामा किया था वो सिर्फ एक ड्रामा था ,  , टिकट के लिए  हद है तुम लोगो की यार",NOT
1127,bjp ने बिहार मे भी  को र्ट का सहारा लेकर लाख लोगों जीवन up के शिक्षा मित्रों की तरह कर दिया बर्बाद । https : //t.co/RoLEBnnUvH,NOT
1128,:  सर हिटलर के  कुनबे से आती है मोमता  कहीं आप को भी BJP का अजेंट न बोल दे  वैसे भी बंगाली हिटलर की लंका ज…,HOF
1129,:  सुनो जरा वेस्ट दिल्ली लोकसभा की टिकट करोड में ने बेची  ऎसा मेरा नही  के उम्मीदवार बल…,NOT
1130,:  ममता बनर्जी इतिहास आपको एक क्रूर कातिल के रूप में याद करेगा!   इन लाशों की आड़ में आप अपना चेहरा नहीं छुपा सकती!   ये का…,HOF
1131,दलाली कब तक चलेगी आप पार्टी के नेताओं की ..... लाश नोंचने जैसे कुत्ते दूर तक पहुँच जाते है वैसे ही है यह सब हैओ । पिछले चुनाव में  का वक्तव्य याद न है क्या हारूँ या जीतू बनारस की जनता की सेवा करता रहूंगा https : //t.co/UDUOed59ny,NOT
1132,":  कांग्रेस के ""हुआ तो हुआ"" के बाद…  अब केजरीवाल ने लॉन्च किया ""बिका तो बिका""…😂 #6_करोड़",HOF
1133,":  रामायण में भी कुंभकर्ण के बाद ,  मेघनाद मैदान में उतरा था! एक सर्जिकल स्ट्राइक से इस सोने (आतंक) की लंका का दहन नहीं होने वाला…",NOT
1134,हमारे साथ न्याय कर,NOT
1135,":  बंगाल में जिस तरह हर फ़ेज़ में चुनावी हिंसा देखने को मिल रही है , यह लोकतंत्र की हत्या है!आश्चर्य है कि बात बात पर असहिष्…",HOF
1136,:  इसको पप्पू नहीं तो क्या बोलेंगे https : //t.co/fFF7BUDIcI,NOT
1137,:  आज़मगढ़ से जिस तरह की खबर आ रही है अगर यही ट्रेंड शाम तक रह गया तो निरहुआ कम से कम डेढ़ लाख वोटों से चुनाव जीत जाएगा,NOT
1138,:  जब सरकार सरकारी कर्मचारियों की वेतन हजार से 30-40 हजार कर सकती है। ये तो गरीब मजदूरों की 120₹ से 500₹ नही कर सकती क्…,NOT
1139,"#वोट_जरूर_करें  क्योंकि में अमेरिका में वोट ज्यादा मिलने से जर्मन भाषा के स्थान पर अंग्रेज़ी भाषा बनी ,  में फ्रांस में मात्र वोट से राजतंत्र के स्थान पर जनतंत्र आया ,  में वोट ज्यादा मिलने से हिटलर नाजी़ पार्टी का प्रमुख बना और तानाशाही युग की शुरुआत हुई...!",NOT
1140,ईश्वर उनकी आत्मा को शांति प्रदान करें   ॐ शांति शांति शांति https : //t.co/DYNFdctL0L,NOT
1141,:  यह नहीं देखा तो कुछ भी नहीं देखा https : //t.co/IZrGVSOvCv,NOT
1142,:  मोदी जी को धमाका को ही चुनावी मुद्दा बनाते हैं पुलवामा पर वोट मांग चुके हैं अब गढ़चिरोली धमाका पर वोट मां…,NOT
1143,"मां एक सेविका की तरह अपने बच्चों का पालन पोषण करती है ,  और खुद भूखी रहकर भी अपने बच्चों का पेट भरती है।",NOT
1144,और चौथे वे जिनके पैर थिरकने को मचल रहे हैं।,HOF
1145,Kawhi is insane,NOT
1146,":  गंगा काठे घर करे , पिवे निर्मल नीर। मुक्ति नहीं हरि नाम बिन , ये कह रहे साहेब कबीर।। कुम्भस्नान पर पहले नहाने…",NOT
1147,मोदी है तो सब मुमकिन है,NOT
1148,:  Namo Tv अब भी चल रहा है! इच्छा हुई तो मई को चुनाव आचार संहिता का सम्मान करते हुए उसका प्रसारण बंद‌ होगा ! विपक्षी नेता के…,NOT
1149,":  राहुल ,  तूने मोदी जी को चोर कहा और उसने माफी मंगवा ली…  अब मोदी जी ने तेरे बाप को चोर कहा ,   जा दम है तो मंगवा ले माफी…😂 @Rah…",HOF
1150,यह सरदार पागल हो गया है,HOF
1151,":  मैं सबके योगदान का सम्मान करता हूँ और मोदी जी का योगदान ये है कि ,  उन्होंने दिखाया कि देश को किस तरह नहीं चलाना चाहिए  :  कांग्…",NOT
1152,भाई गलतफहमी में न रहियो आर एस एस तो यही रहेगी कोइये या हिंदुस्तान में रहके तकलीफ है तो वो अपने बोरी बिस्तर समेट के कहू भी जा सके कोई रोकेगो नाय। राम राम सा,NOT
