,tweet_raw_text,task_1
2724,Maa ka bhosda Arey bhai bhai bhai a. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82,HOF
2725,Pawan kalyan ki sambandam ledandi. We hate Kathi mahesh forever.,HOF
2726,Regarding . chudai,HOF
2727,Ye khoon se likhi Hui prediction hai koi nhi rok sakta,NOT
2728,Is BC ka tweet padha kisi ne meri to hasi hi nahi ruk rahi.. shubhangi ji se hate karne ki koi wajah nahi to Shubhangi ji ko pagal bata raha hai.. aise hi Shitpa ke fan nahi bana tu.,NOT
2729,Jen aurton k sath rape ho un k ley specific department banane ki zaroorat hy tashkhees aur Mujram ko saza dene k ley..,NOT
2730,"Kisi bhi beti ko hindu babawo ke pas mat bhejo, madharchod rape kar deta h.",HOF
2731,Terrorism bina logo ke support ke nahi panapta. Kya unlogo ke khilaph koi kadam nahi udhane chahiye jo hinduyo ko killing karbarahe hai,NOT
2732,Yaha hindu hi hindu ka rape kare tab koi nahi ata,NOT
2733,Teri maa ko our Ben ko chudva sale benchod .... madarchod....Gabbar,HOF
2734,tujhe nahi padhna.. andhaa bane rehna hai toh na padh.. even if u hate u must read the opposite side.,NOT
2735,Hudda ke samay me isase double rape hote the lekin us samay sonia bolti thi.. hai na,HOF
2736,": Aaaahhhh meri gand , itni zor se meri gand ki chudai kro gy to meri poti kinaray py ajaye ge \xf0\x9f\x98\x98\xf0\x9f\x98\x98\xf0\x9f\x98\x98",HOF
2737,Haa bhai. Ye chutiye log ki hatred apni liye milan ki bela ban k aayi hai. Lets screw this haters!!,HOF
2738,"Wo sab jane do....\n""neech"" kyon bola....\nSab se bada mudda ye hai...\n\xf0\x9f\x98\x81\xf0\x9f\x98\x81",NOT
2739,Absolutely true Sahreen. Nafrat failaney waale mutthi bhar logon ne sab ka dimaag kharaab kar rakha hai!,NOT
2740,why you hate your life ... zindagi eik haseen tofa hai zindagi ki qadar karo kyun k ye eik baar he milti hai dubara nahi,NOT
2741,I guess yahi sahi hai,NOT
2742,Ye nahi ho payega. Iske liye terrorism khatam karo.,NOT
2743,Sab hate hi karte hai iss pyari si bachhi ko..,NOT
2744,Acha musalmaan banna hai..\xe2\x9d\xa4\xef\xb8\x8f\ninshALLAH,NOT
2745,\xe2\x80\xa6,NOT
2746,Chal hm najaiz hai tu toh suar ki jaaiz aulaad hai toh apna dna test kara k tera baap kon hai gang rape ki aulaad,NOT
2747,Aur stiil sah rhe hai.jake sekho bangal asam me kaise muslimo ne jeena haram kr rkha h hinduo ka har din murder har din rape,HOF
2748,": I did \xf0\x9f\x98\x82 she just gave me the ""mhmmm"" face",NOT
2749,Iski maa gai hogi koi Mandir mein to bhahubai ne rape Kar dala hoga isliye iska naam bhahubai hai,HOF
2750,Tu kaun si raand se kam hai ravina,HOF
2751,"Kaahe ka balidan khud aiyaary se clash karne jaa raha hai bhagoda akshay kumar, pata hai isko Padman ka rape ho jaata national holiday pe. Mard hota toh Padmaavat se darr ke bhagta nahi.",HOF
2752,Hate ki baat ho rahi h na?,NOT
2753,"Aur men ne kab kaha k rape aur killing karo, men ne apne twits men kaha tha k Islamic law implement kar den sab thek ho jay ga",NOT
2754,Ab yeh toh khoon karne se pehle sochna chahiye tha na? Earth shakes when a big tree falls bhi bol dala.,NOT
2755,Kyonki wo Musalmaan hain....isliye unke jaise koi kaafir nhi ho sakta,HOF
2756,Making images is dangerous and haraam but the cunt himself is dancing in front of a camera.,HOF
2757,Swami ji Hindu Main koi nahi mila jo musalman damad le aye....... Besharam,HOF
2758,": In Hindi, you dont say ""I Miss You.""You say ""Ullu ke pathe"" which means, ""you are a flower missing from my g\xe2\x80\xa6",HOF
2759,"Aaj kal khoon rare aata hai, due to unhealthy diet",NOT
2760,Ha har rajpoot hindu ki choot par muslim lund ka naam hai,HOF
2761,madarchod randi musalman k bade bade lawde kam rahe the ky in hindu chote land walo se chudwa rahe hai rand,HOF
2762,Uffff zeba raand Teri bur ko jhamke chodoonga,HOF
2763,Aaz k time m brsh m rape kar sakta hai bahut se tablets hai,NOT
2764,Abe mote gandu ATM me bhi muth maar dia kya,HOF
2765,Is pic mai jiska rape ho raha hai wo teri maa hai kya be madarchod.,NOT
2766,Lukachut bhadva,HOF
2767,Lol ! Aaja bhai le le tu Kashmir ... inko toh hum fashi dekar marenge.. we don't hate pakistan n pakistani.. but this is intolerable..,NOT
2768,"Ye gyan ki baat batane ke liye Dhanyabad kiran ji ye baat kisi ko maloom nehi tha, ab apki sarkar hai ti rape hota hi rahega ya rokenge...Apki in gyan se rapist ko kafi himmat milega...Sabash",HOF
2769,": - Apni Nazar Ko Jhukaa Kar Chalow Takey Pataa Lagey \xf0\x9f\x98\x8a\n\n- Yeh Koi Aaam Insan Nahi , Musalmaan Hai \xf0\x9f\x98\x8a\n\n- A S A D",HOF
2770,Jisko bhagana tha logne uso U P se bhag diya. Aur rahi aatankwadi ki w\xe2\x80\xa6,NOT
2771,Kutiya bna de tu mujhe randi fir na khna bewafa hun mai\xf0\x9f\x92\x8b\xf0\x9f\x92\x8b\xf0\x9f\x92\x8b\xf0\x9f\x92\x8b,HOF
2772,Jo vi ho SC ST Ladkio ka Rape Karne Bahut Maza ata hai !!!,NOT
2773,: \xe0\xb8\x84\xe0\xb8\xb8\xe0\xb8\x93\xe0\xb8\x97\xe0\xb9\x89\xe0\xb8\xb2\xe0\xb8\xa1\xe0\xb8\xb2 \xe0\xb9\x80\xe0\xb8\xa3\xe0\xb8\xb2\xe0\xb8\x88\xe0\xb8\xb1\xe0\xb8\x94\xe0\xb9\x83\xe0\xb8\xab\xe0\xb9\x89 Baby Shark Ver. \xe0\xb8\x87\xe0\xb8\xb2\xe0\xb8\x99\xe0\xb8\x99\xe0\xb8\xb5\xe0\xb9\x89\xe0\xb9\x80\xe0\xb8\x9e\xe0\xb8\xb7\xe0\xb9\x88\xe0\xb8\xad\xe0\xb8\x99\xe0\xb9\x89\xe0\xb8\xad\xe0\xb8\x87\xe0\xb8\xab\xe0\xb8\xa1\xe0\xb8\xb2\xe0\xb9\x83\xe0\xb8\x99\xe0\xb9\x82\xe0\xb8\x84\xe0\xb8\xa3\xe0\xb8\x87\xe0\xb8\x81\xe0\xb8\xb2\xe0\xb8\xa3 \xe0\xb8\x87\xe0\xb8\xb2\xe0\xb8\x99\xe0\xb8\x97\xe0\xb8\xb3\xe0\xb8\x94\xe0\xb8\xb5 \xe0\xb8\x8a\xe0\xb8\xb9\xe0\xb9\x89\xe0\xb8\x95\xe0\xb8\x9e\xe0\xb8\xa3\xe0\xb9\x89\xe0\xb8\xad\xe0\xb8\xa1\xe0\xb8\xa1\xe0\xb8\xa1\xe0\xb8\xa1\xe0\xb8\xa1 \xe0\xb8\x82\xe0\xb8\xad\xe0\xb8\x9a\xe0\xb8\x84\xe0\xb8\xb8\xe0\xb8\x93\xe2\x80\xa6,NOT
2774,BJP haar RHI HAI kyoki BJP ka leader jhhuta Hai.jo bolta Hai vo NHI KIYA aaj tak.sirf nafrat Hai uske dil me,HOF
2775,OMG! You have to see this. &gt,NOT
2776,o jahil terrorism tum log phela rahy ho kashmir mein jo kartoot kar rhay ho wo kya hai,NOT
2777,abey lund ke tope chinaal ki aulad teri behn ki chut mai hathi ka lu\xe2\x80\xa6,HOF
2778,makkhan lagane wale log aksar chunna laga hate hai,NOT
2779,Pakistan bhi khareed lena jab aukaat itni hojae magar pehley in paison se toilets banwao or larkiyon ko kapre pehnao poori tarhan taky rape km hon or gandagi bhi .,NOT
2780,Beta sanghi ladnaa jaanta hai.. Ben\xe2\x80\xa6,NOT
2781,": Car me masti, ban k ghasti.",HOF
2782,To call a cunt a cunt,HOF
2783,BC..kutta,HOF
2784,Furry AMV- Victim of Love: via,NOT
2785,"sir Utter Pradesh ke kairana me ladki ke saath ghar se utha kar rape hua, kya aapke pass iske liye time hai ki koi use bhi dekhe",NOT
2786,Haan shilpa ne kya kiya aaj humne dekh Liya akash k saath jo kiya usne uske baad se I really hate that woman,HOF
2787,Agar Tina Marne ka shauk hai to unko maro ho rape karte hain...Rajput Raksha karte the ....par tum log to Rajput ke naam par KALANK ho,HOF
2788,"Is nalayak admi Ashwini chaudhary se puchana chahiye ki usne rape victams ke liye kya kiya,Bhansali ho ya koi aur director sirf paise kamane se matlab",HOF
2789,Es mahine me bihar me only % bikash ke kary huaa murder lut chori dakaiti,NOT
2790,hahahaha sab bhool gaya tu,NOT
2791,\xd9\x85\xd8\xaa\xd8\xad\xd9\x85\xd8\xb3 \xd9\x85\xd8\xb1\xd9\x87 \xd8\xaf\xd9\x83\xd8\xaa\xd9\x88\xd8\xb1\xd9\x83\xd9\x85 \xf0\x9f\x92\x94,NOT
2792,"Yahan hum safe hain ,India ke tarha rape ke tension nhi hai",NOT
2793,": Mulle ke Kale Lund Ki Diwani Hui Mummy,mulle ne maa ko Chod Chod Ke Chinaal bna Diya",HOF
2794,"Sarkaar ko puchkar to ye maamle nahin hote. Ye to aadikaalon se hote rahe hain. Ye hai ki kabhi kam kabhi zyada hue hain. Jaise jaise social activities aur jansankhya badhti jaa rahi hai, us tarah ki ghatnayein badhti jaa rahi hain: RK Saini, BJP on rape incidents in",HOF
2795,Anurag bhadva rahul tera baap hai,HOF
2796,wo larki jis ne mardo ko rape ki dawat di pir haqeeqat jane je bad cahkra gayi: via,NOT
2797,Chapoor sahab hum terrorists nh hain or nahy kisi KO taqlif pohchate hain hum local loG haiN or rhi bat terrorism ki toh ap achy se jante ho,NOT
2798,Bhai Last Wala Rape,NOT
2799,"Banti hai empowered woman, feminism pe gyan pelti hai aur din bhar roti rehti hai. Pahle rona band kar madarchod!",HOF
2800,Ache Se Dekh Le Bahenchod,HOF
2801,"Tu karwa suwar ki aulad hai, suwar ne rape kiya tha teri ammi ka ,apni soch gandu allahchodi",HOF
2802,Crash landing of a doctor into love jihad,NOT
2803,You are attacking the party Smriti Irani belongs to. I grew up seeing\xe2\x80\xa6,NOT
2804,Please shiva meri Muslim pakiza choot me apna bada sa hindu bina kata lund dal kr mujhe jannati bana do,HOF
2805,tere ma ka bhosada sorry sache dil se duwa tere ghar ki aurat behen ka rape hojaye nange nach dikho or tu apne ka rs mein dena ka kaam karega,NOT
2806,toone maanaa madarso me nafrat failaayi jaati hai good baat par tike rehnaa baaki kahi tik nahi paate ho kaisi lagi meri ray,NOT
2807,lakhoon k hisab say rape hote hain india main apni ma say pochna tu bhi kisi rapist ki aulaad tou nahi?,HOF
2808,woowww fuck me,HOF
2809,Tera Haryana me rape nhi hua kya abhi tak?,NOT
2810,Pagal Tumhari ek bhn ki izzat luti thi ram raheem NE jise rape case main sja hue h aur Tum uske against the haryana main yd aya doob k Mr ja,NOT
2811,: There are three types of chutiya peoplen\n1 chutiye\n2 maha chutiye\n3 apni selfie pe *its me* caption dalne wale ghanghor chu\xe2\x80\xa6,HOF
2812,YE hai desh ki police ke haal,NOT
2813,sir giri hui soch rkhne wale ko show m na bulaya jae. Usse desh m nafrat felti h. Kafi aise log b hote h.. Jo khud m kch ni.,HOF
2814,Pin it khun ke aanshu to the hai,NOT
2815,"Hoors ki shortage chal rahi hai kya, jo ab Hens se kaam chalana padega aatankwadi'o ko \xf0\x9f\x98\x89\xf0\x9f\x98\x89\xf0\x9f\x98\x89\xf0\x9f\x98\x89",NOT
2816,Uffff zeba raand Teri bur ko jhamke chodoonga,HOF
2817,Isi liye to tere muhh me fasata hu me meri ghasti raand \xf0\x9f\x98\x98,HOF
2818,Anant singh arun singh omparkash janadan sriagrawal ye hatya rape gunda gardi kre to bht accha,HOF
2819,Bahate ho khoon tum ahle wafa ka,HOF
2820,Ye maa beti hamesha he ishwari ko bachate he aur khud he phas hate he ://,HOF
2821,Abe dharam se bhasha nhi aati samja aisa hota toh\xe2\x80\xa6,NOT
2822,Gulami karna nahi aata means ... phir H\xe2\x80\xa6,NOT
2823,Teri breakfast ready hi lelo mulli raand,HOF
2824,AIB -,NOT
2825,: chudai man,HOF
2826,"Kya madam, abhi tak apne , aapne hindu ya jihaadi bhai dawood ke liye kuch nahi bola, UNITED INDIA w\xe2\x80\xa6",HOF
2827,"Wah betichod, kya kanni kaata hai",HOF
2828,Hum terrorism rukh daity hai app yadve ko rok sakty ho app ki raw bhoki mar jai gee,NOT
2829,sutiye thand kam padi.. Delhi rape capital hai abhi bhi,HOF
2830,DIYA JAAYEGA CHOOT FAAD KE KUTTO KO KHILA DEGE OR LAND KAAT KE HOT DOG BANA D\xe2\x80\xa6,HOF
2831,Chup kr k muth maar bhosri k,HOF
2832,": I had to go even longer than . If you don\xe2\x80\x99t like reading, the gist is, thanks a bunch for the nom.\xf0\x9f\x98\x8a\xf0\x9f\xa5\x82 h\xe2\x80\xa6",NOT
2833,Aaj akhil ko rape ki baat bhi bata di. Dil p ek bojh tha halka ho gaya hai,NOT
2834,Mujhe laga tumhara rape to nahi ho gaya,NOT
2835,Acha choro yar Tum log Jeeto aur hazaaron Bar jeeto sirf Terrorism band kar do yar Mujhe haar manzoor hai. We want peace and love,NOT
2836,: Aesay bandar (Kohli) ki aek din ki zindagi sher (Afridi) ki saala zindagi say behtar hai,NOT
2837,"Sarkaar ko puchkar to ye maamle nahin hote. Ye to aadikaalon se hote rahe hain. Ye hai ki kabhi kam kabhi zyada hue hain. Jaise jaise social activities aur jansankhya badhti jaa rahi hai, us tarah ki ghatnayein badhti jaa rahi hain: RK Saini, on rape in",HOF
2838,"tumne harneet mam ka IV nahi pada wahi bola tha, jab IPKKND band horaha tha tab harneet mam ne hate mail kiya tha gul mam ko",NOT
2839,Par mai real ke chakker me kisi ka Rape ya Khoon nahi kar sakta,NOT
2840,"wo picha nai krti, wo rape nai karti, wo yaktarfa mohabbat me qatal nai krti",NOT
2841,Original tweet comes to mind again. Bhosadchod Zebpay.,HOF
2842,Bani k sath galat hua h .. I hate u both Mannu n manveer !!!!,HOF
2843,"yeh deshbakt hai, yeh rape nhi karte, yeh mahila ka udhaar karte hai. Toh aap rape shabdh ko jhodke deshdroh mat karo",HOF
2844,Sab se pehle qanoon vevastha darustha kijye kiy aapne bajrangyon gundagardi aur juned ka murder ni dekha?,NOT
2845,\nMy Randi,HOF
2846,To pyar hoga to hate hoga na aeshi?,HOF
2847,: Who said BJP doesn't have a manifesto for Gujarat?\nIt isn\n1. Dadhi-Topi\n2. Shehzada\n3. Aurangzeb\n4. Babar\n5. Love Jihad\n6\xe2\x80\xa6,NOT
2848,"Ek CM Gaaye Ki Seva Mai laga hua hai, aur baaki CM ko ban kraane Mai lage hue. Sabse jaada beshram, Haryana CM, Jo har Baar mauka deta hai sabko, kuch na kuch bolne pr, chaiye voh Ram Rahim ho, Brutal Rape ho ya Padmavati ho. I hate these CMs of",HOF
2849,Gaurakshakon dwara apni manmaani ke case ka aankda batao..rape case ka aankda batao.. tbhi hogi na mnn ki baat.,NOT
2850,Big boss show mera khoon ma ha rahaga sir agra sa hu sir kushal rajput from agra .uttar pradesh sa moka please app niras nahi karuga sir,NOT
2851,Aur tu kiska jo abhi delhi me pakdaya hai pregnent kutiya ka rape karne ke liye...,HOF
2852,Aap ki bhai ne bahut sanskri he na. Jo bihar me rape nehi Kiya aur bihar cabinet se nikal gyei. He na sir. Kuch bolne se pahele apne aap ko jhank lo sir ji,HOF
2853,Sahi kaha apne sir magar kya kare ye india hai yaha logo ko career banana hai jab india k andar rape murder hote hai tab bhi awaj nahi ati h,NOT
2854,\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 betichod \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82,HOF
2855,"Saalo maa ka bhosda silvane tak to India mein aate ho, baat karte ho st Innings ki??",HOF
2856,"Aise logo ka Ek Hath, Ek Ankh, Ek Leg N rape Karne Wala saman hi kaat dena chahye",HOF
2857,LOGO NE TERI MAA KI CHUT KA SEAL TODA THA TAB\xe2\x80\xa6,HOF
2858,is Horn ki Awaz se to hate gi Indians ki Bro,NOT
2859,Teri Maa Ki Choot teri maa ka bhosda lauda Laundiya Chinal ki Pakistan ki maa ki choo\xe2\x80\xa6,HOF
2860,Murakh ke sardar navaz sharif ne dehati aurat kaha tha modiji ne nahi kaha tha ullu ke pathe,HOF
2861,shivay ko trust tha om rape nahi kar sakta but om ko shivay ke lye jhoot nahi bola gya,NOT
2862,\xeb\x8b\xa4\xeb\xa5\xb8 \xec\x86\x8c\xeb\x85\x84\xeb\x93\xa4 \xeb\x84\x88\xeb\xa7\x8c\xed\x81\xbc \xec\x95\x88 \xeb\x8f\xbc \xeb\x82\x9c \xed\x91\x9c\xec\xa0\x95\xea\xb4\x80\xeb\xa6\xac \xec\x95\x88 \xeb\x8f\xbc\xf0\x9f\x98\xa3\xf0\x9f\x98\xa3\xf0\x9f\x98\xa3\xf0\x9f\x92\x95\xf0\x9f\x92\x95\xf0\x9f\x92\x95\xf0\x9f\x92\x95\xf0\x9f\x92\x95 \xec\x84\xb8\xeb\xb8\x90\xed\x8b\xb4 \xec\x8a\xb9\xea\xb4\x80,NOT
2863,Ya log hi bhart ma aatank aur terrorism badhawa data hai,NOT
2864,Kahin inke uksanesehi nahi huye rape aur murder,NOT
2865,Are iski baat ur gadhe ki laat ek jesi h roj palti marti h...iska koi bharosa nhi...i hate her to much roj gand nikalti h shilpa k liye...ise bas hina pasand h,HOF
2866,Lekin gaandu the bata Ajay ki all the best ne kyu ma chod dala phir?us\xe2\x80\xa6,HOF
2867,Who is this chutia??,HOF
2868,I hate it yaar .,HOF
2869,Kejriwal: Chutiya banayenge !,HOF
2870,Rape karoge bigdi beti hai to... Ye seekh hai nagpur se app logo ko,NOT
2871,"Lekin tum log terrorism krte raho, bs films banana chor do. Ghatiya films aur ghatiya actors.",NOT
2872,agar tumhare sath rape ho jaye to tumhare father kya karenge,NOT
2873,"U.P. mein rape aur Murder kab tak, Taal thok ke.",NOT
2874,if u like!!!\ndesi bhabhi puri nangi ho k BF k lund pe uchhal k chudwati hui!!!\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5,HOF
2875,Kya hoga ya bhai.. itna hatred..??,NOT
2876,"Kaam bolta hai? Despite rape allegations, Akhilesh Yadav campaigns for Gayatri Prajapati",NOT
2877,Chut,HOF
2878,mera lund mu me kab legi tu,HOF
2879,Dek le betichod .. Abhi kya phna hu...\xf0\x9f\x96\x95\xf0\x9f\x96\x95\xf0\x9f\x96\x95\xf0\x9f\x96\x95\xf0\x9f\x96\x95\xf0\x9f\x96\x95\xf0\x9f\x96\x95\xf0\x9f\x96\x95,HOF
2880,bhai ke rape case pe kaun marham laga raha hai sir kabhi uski bhi charcha kar liya kariye,NOT
2881,Nafrat phailane wala ye propaganda band hona chahiye.,NOT
2882,Aaj twitter par kuch zyada hi hate tweets hai.,NOT
2883,Par yaha to suar jhund bana ke army pe patthar fekte hai. Jis jamin ka namak khate hai usi pe terrorism faila ke nirdosho ki hatya karte hai,HOF
2884,"Abay toilet main rape Ki pedawar, bakwaas na kar",HOF
2885,I would\xe2\x80\x99ve thrown hands,NOT
2886,Abhi ap batao koun sa daram rape karna sikata hain?,NOT
2887,aur teri to army hi terrorist ki hai jo rape karte hai lootte hai chor hai,HOF
2888,"Ohh yes. Given the stiff competition he underwent, this is a news indeed. \xf0\x9f\x98\x80\xf0\x9f\x98\x80",NOT
2889,Kisi ka rape ho jaye to wo pehle hi Mar jati hai or Aas pass ki aorten saath dene k bajaye taana de de kar maar hi daalti hain.,NOT
2890,dekho amit ko ktna bada bat bola sayad isko apne bhgwan k bare me nhi pta.indra ne rape kiya tha bhul gye.ram ki sita ka balatakr ravan kiya,HOF
2891,Haan jhant baat karni chahiye padhe chutiye liberal gandu,HOF
2892,yrs me rape,NOT
2893,Hitler Ka Phone Lakh Hazar Dollar Mein Farokht.,NOT
2894,: Yeh MA ka bhosda madarboard\xf0\x9f\x98\x82\xf0\x9f\x98\x82,HOF
2895,Delhi mei to modi sarkar hai wahan chedchhad chodo roj rape ho raha hai,NOT
2896,Akela bhare pe rahne walon ko ek aatankwadi marta hi or kya hua b\xe2\x80\xa6,NOT
2897,"Bjp ne kon sa PM bana rakha hai bahanchod unhe,",HOF
2898,Tamam indians chaahte hen k.hum piyaar muhabbat se rahen.. or tum nafrat ke beej bo rahe ho... shame on u,NOT
2899,Modi upar wale se dar.Bina awaj ki lathi lagegi tub akal aayegi.Desh ke shubhchintak awaaj uthao Democracy ke rape ka,HOF
2900,kyu bhaiya uske bhai ne rape kiya laga tere bhai ne rape kiya.. Wah wah.. Jo tum karo wo teek bjp kare toh kharab..,NOT
2901,LOL terrorism ki baat aayi aur dukh Kisko hua dekh lo.,NOT
2902,Ye bhooosreee ka plate form per rape k nateejay mai paedaaa honay walaa haraaam zaadaa hai kon?,NOT
2903,Terrorism ko khatam karna easy hay leken agar ham main se har aik Mukhlis ho jaye apne Mulk k sath,NOT
2904,Hate u arsh trend karna hai kya .. me hi mila hate u bolne ko,HOF
2905,Karachi ko terrorism ka shikaar honey pe bura bhalla bolnay waaley aaj chup.se sog mana rahey hain.,NOT
2906,"%kafir ho k gire Miya bhai dukkaro ki halat ab bhonkye kutto jaisi hogyi hai\n""ek Ladki ka CHORI kar kar ke Miya b\xe2\x80\xa6",HOF
2907,Bhutto Sb juke nahi phansi char gaye...Niazi se kaho mafi nama wapis le kar phansi char jaye phir maanoo or gande message bi chorne pare ge,NOT
2908,"Jo Twitter pe Support, Boycott ka trend kare wo Chutiye",NOT
2909,ess kaam ke saat saat Jo apna desh ka rools be change kardiya too kushi hongi rape murder.ye subb Karne valeko paasimeladkkana,NOT
2910,Thank You Gud night.Mere kaan se khoon nikal raha hai.,NOT
2911,: Is zabrdast chudai k liye kitne retweet milein ge,HOF
2912,Mohabbat Nasha Hai Video Song HATE STORY Neha Kakkar Tony Kakkar Karan Wahi T Series: via,NOT
2913,Teri maaka bhosda randi ke.....ab hindustan me gandhigiri band modigiri shuru h,HOF
2914,Charsi Ke Khoon Mein Itni Power Hoti Hai Ke..!,NOT
2915,Abe Bahenchod kuch To Sharam Kar San Be Dekha Hai \n\n,HOF
2916,"Delhi chhodo, vaapas Bihar jaao.. Dilli\xe2\x80\xa6",NOT
2917,mat bol Bhai.... Vaani ko rape Kar dega...,NOT
2918,Uff itni nafrat karachi se? Poora timeline hate tweets rts se bhar diya. Celebrate ur win yaar dil bara rakhen!,NOT
2919,Teri q na sister ka rape ho jaye,NOT
2920,Year aap kashmirion aur Indian Muslims Kay saath state sponsored terrorism band kardo. Pakistani dukan bhi bandh hojaye ge.,NOT
2921,Yani apni patni ka rape karvane ki dharmik bhavano ka season,NOT
2922,": Hope this is correctly reported - i guess it wants to stop explicit ads, nirodh was advertised by govt itself",NOT
2923,chup hojao..hate nai sikaty,NOT
2924,\xe0\xa4\x85\xe0\xa4\xac \xe0\xa4\xa6\xe0\xa5\x87\xe0\xa4\x96\xe0\xa5\x8b \xe0\xa4\xae\xe0\xa5\x81\xe0\xa4\xb2\xe0\xa5\x8d\xe0\xa4\xb2\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa5\x80 jhant \xe0\xa4\x95\xe0\xa5\x88\xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa5\x81\xe0\xa4\xb2\xe0\xa4\x97\xe0\xa4\xa4\xe0\xa5\x80 \xe0\xa4\xb9\xe0\xa5\x88...\xe2\x98\xba\xef\xb8\x8f\xe2\x98\xba\xef\xb8\x8f\xf0\x9f\x91\x8c\xf0\x9f\x91\x8c,NOT
2925,I hate politics,HOF
2926,Bulbul ji Aashiq Tera Hi aap ke saath Kisi Musalman Ne kar Dari ki hai kya Yeh gaddari nahi hai sali rape karte hain Musalman ki tokri hai,HOF
2927,Thoko Manojit Randizade pe...\n2007 se mera goo khay...\nDukkar ki mere Pe nazr kharab thi\nHindu dukkar Mere Se JALTA\xe2\x80\xa6,HOF
2928,: Nirodh ka virodh Part,NOT
2929,Han hate se zada kuch ho nhi sakta. Dil krta hai aese logo ko gair qanoni saza du!,HOF
2930,"Jo bahadur the vo balidaan ho gaye, jo kayar the vo musalmaan ho gaye. ...",HOF
2931,tum to subah shaam sonia mutra peete hi honge aur tumhre to khoon me bhi congress hi hogi,HOF
2932,Fucking brain-dead cunt,HOF
2933,Congress tumhare aise Rahul I jhant ke balon se bhari padi hai,HOF
2934,: A number of Hindus in love Jihaad married Muslim girls. How many did the terrorist kill ?,NOT
2935,up me dikha raha mp Rajasthan jharkhand ke rape aur Haryana ke cm ki badjubani ko bhi twitte kariye,NOT
2936,Kashmir me itny log shaheed karty ho woh terrorism act ni Jahil Rishi kapoor Khoty kabhi school be chala jata ...,HOF
2937,have you seen the result? Actually it's not you problem because you r a victim of love jih\xe2\x80\xa6,NOT
2938,"Kisko jyada prefer karne wali baat nahi saaf saaf dikhta hai He's die hard hater of SRK, Maine to koi Varuniac ko dekha nahi aisa andha hate karta ho kisiko, like kya sirf looks aur wo log ki soch to pata hai na jo jyada hit wo hamara fav aadhe to us wajah se like karte hai",NOT
2939,abey tumhare tattu Kalbushan jese Haramkhoor or phattu yaha aa kar terrorism karte hain.,HOF
2940,"Those who kill people in the name love jihad, government should punish strictly irrespective of religion and caste.\xe2\x80\xa6",NOT
2941,Bilneka ek tarika hota hai kruti... Aur hamesha ye hina fans ke hate n abusive replies ko RT karta hai what about that,NOT
2942,: Who said BJP doesn't have a manifesto for Gujarat?\nIt isn\n1. Dadhi-Topi\n2. Shehzada\n3. Aurangzeb\n4. Babar\n5. Love Jihad\n6\xe2\x80\xa6,HOF
2943,Bhak Machod Mullo Ke Abbu \xe2\x80\xa6,HOF
2944,: Happy that I have my own nigga cause lodd \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82,HOF
2945,I think govt add of nirodh but can't find link that are very rarely played on doordarshan.\n\nDeluxe nirodh?,NOT
2946,: U know it\xe2\x80\x99s whenn\xe2\x80\xa2 goes to Temples\n\xe2\x80\xa2 no issue in \n\xe2\x80\xa2 suspend\xe2\x80\xa6,NOT
2947,Wat is this nonsense jo witnesses mare gaye unka zimmevar kon h koi bhi lady khamakha thori khaegi ki mera rape hua,HOF
2948,Tabhi to india ke har gali mein rape hota hai...,NOT
2949,": PM follows people who say ""Rape kar denge"", ""Randi"", ""Chinaal"" , ""Acha hua marr gayi kutiya"" &amp; the word ""Neech"" is troubling\xe2\x80\xa6",HOF
2950,": Why do British people LOVE to overshare, just had a woman tell me about her struggle with potty training her year old\xe2\x80\xa6",NOT
2951,I hate this ad. Ap bhi baray ho k aise ads banain gi?,HOF
2952,mai kisi dharm ko hate nai karta. koi mera dharm leke ungli karega yah kshoti karne ki kousis karega usko chorne wala nai hu.,NOT
2953,Ye to terrorism ki jagah doosra le lega!!,NOT
2954,"Next and final lab meeting for the semester: Laura will give a talk about ""Genomic differentiation in Nesospiza finches"". Welcome!",NOT
2955,twaadi maa di jai i hate you kutti,HOF
2956,petty crime eradicate hota nahi aur terrorism khatam karnay ka soch rahay hain.,NOT
2957,LOLZZZ. is pagal rundistani k twitter pe kisne account banadiya. chosde ka apni gav mata ko bacha aur apni beti ko gang rape se.chal phut,NOT
2958,toh phir apna naam Hitler se hata k bullet girl rakh lo...,NOT
2959,Ab Baat nafrat Ki hy Tw Soch Tera Kiya Hoga ... feeling angry,HOF
2960,: CALLING ON TWITTER TO HELP US OUT ON OUR AP GOV FINAL!!!!!!!,NOT
2961,Media kya jane ruhani duniya ko isko to rape k bina kuchh dikhta hi nai,HOF
